ObjectID,GlobalID,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,061e105e-482c-4ade-9cb2-5ed4738341bc,7,0.25,Yes,Yes,Yes,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
2,61ad2df7-6ad6-45ba-8f8c-3939c4c1981d,3.9,0.22,Yes,Yes,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
3,e71a13cf-e5e4-4d79-99c6-97f49c3cc3dc,7,0.35,Yes,Yes,Yes,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
4,e5113b33-9fa8-48d9-bfef-c6760c7a867c,3,0.32,No,No,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
5,c2587d43-0c89-4df4-b4ba-4983fac47567,4.9,0.3,Yes,No,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
6,57cc4277-16a8-4494-8102-4c316146b546,3.8,0.26,No,No,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
7,856cc97a-6fe9-4c24-b2e8-ff7c92800ed2,4,0.5,Yes,Yes,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
8,73ba1cfd-d8f6-4f6a-b5a6-0534d15b3e13,1.9,0.15,No,No,Yes,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
9,2e5cd2a8-376f-454d-b98e-2771b327b839,1.8,0.4,No,No,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
10,cc33a159-9395-4b8e-b0a4-22f914263963,1.55,0.27,Yes,No,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
11,40d0213d-db45-4faa-a92e-9c083e6d7ba1,9,0.45,No,Yes,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
12,5b7350ce-1911-42bf-87a4-52ed02904cd6,2.6,0.15,Yes,Yes,Yes,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
13,a0ee865c-aab9-4300-a2b8-01527226531a,2,0.15,Yes,Yes,Yes,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
14,f77df7f8-80a4-42ca-b256-f2630b545482,4.8,0.28,Yes,Yes,Yes,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
15,0000ddc6-c6f7-46a7-840e-7ccd748792ea,8,0.25,Yes,No,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
16,f2329a08-b19f-4d1a-92b8-48260fe4a0ca,2.05,0.25,Yes,No,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
17,36e9c928-226c-43ae-baec-09e1e7ac9813,3.45,0.41,Yes,No,Yes,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
18,e768f3fb-22f3-4555-9ca3-41806f917439,6.25,0.19,Yes,Yes,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
19,64ee44b3-4e92-4969-8aba-b83b7b9ffeba,8.75,0.47,Yes,Yes,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
20,0bf1823f-dcb4-4e47-a58a-e2c455674f9f,9,0.45,Yes,Yes,No,26b08963-d4dc-4ae8-8059-a7f38ef60951,7/23/2022 9:09:15 PM,mhe_mackerman,7/23/2022 9:09:15 PM,mhe_mackerman,,
