ObjectID,GlobalID,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,3424d226-6def-4bd9-81ba-191fa0382ead,5,0.18,Yes,No,Yes,5f9ee89f-5c98-4e6f-8331-ce50834a29fb,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
2,464f918b-90ad-4a82-a28b-fdeccf1811f5,1.75,0.27,Yes,No,No,5f9ee89f-5c98-4e6f-8331-ce50834a29fb,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
3,45e51f6e-51dc-4039-8340-abe31f14ab3b,4,0.42,Yes,Yes,Yes,a732d16e-10ca-4988-acde-d35c13b9f8a5,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
4,47aa9d3d-f912-4ca0-8b96-0f929364c3f5,13,0.62,Yes,Yes,No,a732d16e-10ca-4988-acde-d35c13b9f8a5,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
5,9edc0aaa-0612-4a9c-93fc-78b5fd1739e9,4,0.25,Yes,Yes,No,a732d16e-10ca-4988-acde-d35c13b9f8a5,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
6,254f4670-42db-4100-87fa-0d00d5950781,9,0.32,Yes,No,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
7,7599d61f-9048-47ca-8283-1972b206df5f,5,0.2,No,No,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
8,360e4c49-4e61-4998-832e-0a44983ab2b0,3.5,0.7,Yes,No,Yes,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
9,8c53fb02-7fdf-464b-9667-d8d4907d165f,1.5,0.17,No,No,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
10,d67ad1d9-83db-419c-96ac-46fe92c2f23e,3,0.4,Yes,Yes,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
11,72adf18a-c13c-4608-b831-ff02549e5352,12,0.2,No,No,Yes,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
12,569c65f1-427a-4ee5-b6fb-6884de374efa,5.1,0.47,Yes,Yes,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
13,2babf9e5-b013-4967-b354-026f22a83b31,5.5,0.28,No,No,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
14,0e8322f3-d678-450a-b73e-7d33e332d85f,2.5,0.45,No,No,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
15,045faaaa-52a2-4433-9186-ba8fc1a2c546,4.7,0.19,No,No,Yes,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
16,82daeb0a-1b35-41fb-bd7a-9069eb78ebe5,2.1,0.23,No,No,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
17,677af701-ad44-4db2-8f1d-be2431c97d63,2.75,0.37,No,No,No,1dee45b9-9e7b-4f8f-bae5-3c452308772b,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
18,96a600f4-d055-4cc5-9723-15ba08bd4247,5,0.15,Yes,Yes,Yes,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
19,fb34d00c-552b-4594-a6dd-3292958ee7f5,8,0.3,Yes,No,Yes,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
20,cc3f1e6f-ab07-437e-bb3e-dbc424530335,2,0.42,Yes,No,Yes,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
21,b8515d18-f3a5-4956-91f0-ee2384b20dcf,4.4,0.32,No,No,Yes,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
22,9ac2e178-e35f-44b3-9bfb-e26d297b48fc,3.3,0.29,No,No,No,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
23,8a61d6c6-e9ab-470c-ae2d-9837d9d35712,2.5,0.22,No,No,Yes,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
24,3709be6f-fb98-4135-a22f-112d02e8d7a9,5,0.2,Yes,No,Yes,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
25,e2d81ad2-aaec-4ebd-a68b-d2c7a8e92492,3.7,0.17,No,No,Yes,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
